person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
-0.588313027569193,0.7853089548774721,-0.9218763887677367,-0.9790226612172337,0.38953597287427755,-1.3130112230427817,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.49554330686135106,-0.677216635397952,0.42085309410309363,1.395518695007119,1.6838013590333254,-0.4449416063477287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.49554330686135106,1.0354016381905415,0.06495247834368839,-0.6716135436981073,1.0282486067041774,-0.9381672830370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.8401585519897207,0.7907418848207568,-0.9711137586448024,0.5453010395271042,0.7472974271345421,-0.6915544446924091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.6626881542176203,0.056762624711402455,-0.9711137586448024,0.3181436506583983,-0.2828568979541197,-0.4449416063477287,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.8724258970391935,-0.9218763887677367,-0.9632048560723713,1.5058522838862047,1.1218989998940552,-0.9381672830370894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7458434297917319,-0.49530130177348003,0.5460821314509721,-0.6310309480302596,-1.3790465547463635,-0.0955561115743631,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.856356759204556,-0.677216635397952,-0.9632048560723713,-0.7851922381324602,0.934598213514299,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.8482253882520889,-1.1665361421375215,-0.9632048560723713,-0.3406127770608493,0.8409478203244205,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.8143446759501425,-0.677216635397952,-0.9632048560723713,1.6421467172074284,0.466346247564907,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.59169999510878,-1.1665361421375215,0.3813085812409375,0.26622196177412255,2.2457037181725954,-0.4449416063477287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.7872401061085853,-1.1665361421375215,-0.9632048560723713,-0.006366904868324786,0.2790454611851504,-0.4449416063477287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.273252223124115,-0.59169999510878,-0.18789712865838235,0.3813085812409375,-0.5482995325979523,2.2457037181725954,-0.4449416063477287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.775623861890775,-1.1665361421375215,-0.9632048560723713,0.8016643783932157,0.18539506799527194,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.06090423423681,-0.7682669072194953,-0.677216635397952,-0.9632048560723713,0.7594780061747415,0.18539506799527194,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.588313027569193,-0.7594901893660386,-0.18789712865838235,-0.9632048560723713,-1.0155947325564336,0.09174467480539351,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.7433565168413022,0.056762624711402455,-0.9632048560723713,0.6815954728483279,-0.0019057183844846596,-0.6915544446924091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.7433565168413022,-1.1665361421375215,-0.9632048560723713,-0.23676939929229843,-0.0019057183844846596,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7458434297917319,-0.493284592707888,0.7907418848207568,-0.09322557310493616,-1.1421538492118555,0.7472974271345421,-0.6915544446924091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.493284592707888,-0.18789712865838235,0.7767537098624989,-0.006366904868324786,2.2457037181725954,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.7369030478314077,-0.9218763887677367,-0.9632048560723713,-1.304409126975217,-0.0019057183844846596,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.493284592707888,-1.1665361421375215,-0.884115830348059,0.49337935064282845,-0.5638080775237548,-0.9381672830370894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.493284592707888,-1.1665361421375215,-1.0422938817966836,0.08774115623442462,-0.84475925709339,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.9033738320142709,-0.717542640801724,-0.677216635397952,-0.9632048560723713,-0.006366904868324786,-0.0955561115743631,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.717542640801724,-0.677216635397952,-0.9632048560723713,-1.1356636381013212,-0.0955561115743631,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.7063781394146065,0.056762624711402455,-0.9632048560723713,1.7784411505286515,-0.0955561115743631,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.5892154095399706,-0.18789712865838235,-0.6033497890267504,-1.8138906991521724,0.2790454611851504,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.6949554992670931,-0.4325568820281671,-0.9632048560723713,-0.2075634492948934,-0.18920650476424153,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.49102587855442487,-0.9218763887677367,0.06495247834368839,0.8049094839484828,1.0282486067041774,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.588313027569193,-0.6788218267423567,-0.677216635397952,-0.9632048560723713,1.5058522838862047,-0.18920650476424153,-0.6915544446924091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7458434297917319,-0.4883154215702692,-0.4325568820281671,-0.14067898853952354,-1.1356636381013212,0.6536470339446636,-0.9381672830370894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.6788218267423567,-1.1665361421375215,-0.9632048560723713,-0.09722986041580703,-0.18920650476424153,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.6749497453364199,-0.4325568820281671,-0.9632048560723713,-0.33087746039504784,-0.2828568979541197,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.4868311236979934,0.30142237808118727,-0.5677597274508098,1.3825382727860498,-0.0019057183844846596,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.6465544816928839,-1.1665361421375215,-0.9632048560723713,-1.330369971417355,-0.37650729114399817,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.6401010126829892,-0.9218763887677367,-0.9632048560723713,1.3825382727860498,-0.37650729114399817,-0.6915544446924091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.6401010126829892,0.30142237808118727,-0.9632048560723713,-0.8176432936851324,-0.37650729114399817,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.4852177564455198,-1.1665361421375215,0.3219918119477033,0.8049094839484828,1.4028501794636905,-0.9381672830370894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.6207406056533056,-0.18789712865838235,-0.9632048560723713,-0.006366904868324786,-0.37650729114399817,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.6013801986236219,-1.1665361421375215,-0.9632048560723713,-0.006366904868324786,-0.47015768433387656,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.4852177564455198,0.5460821314509721,0.2705839452269003,0.5453010395271042,1.309199786273812,-0.9381672830370894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.5820197915939382,0.056762624711402455,-0.9632048560723713,-1.009104521445899,-0.47015768433387656,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.5820197915939382,-1.1665361421375215,-0.9632048560723713,-1.62891968250194,-0.47015768433387656,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.5820197915939382,-0.4325568820281671,-0.9632048560723713,1.0418021894829907,-0.47015768433387656,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.5820197915939382,-0.4325568820281671,-0.9632048560723713,0.9444490228249737,-0.47015768433387656,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.4852177564455198,0.30142237808118727,1.409465915656997,-1.009104521445899,3.182207650071379,-0.4449416063477287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.5820197915939382,-0.677216635397952,-0.9632048560723713,-0.006366904868324786,-0.47015768433387656,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.5820197915939382,-1.1665361421375215,-0.9632048560723713,-0.006366904868324786,-0.47015768433387656,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.5626593845642546,0.5460821314509721,-0.9632048560723713,-1.3271248658620878,-0.5638080775237548,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.4852177564455198,-0.677216635397952,-0.6943021686097095,-0.3568383048371857,-0.2828568979541197,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.533618774019729,-1.1665361421375215,-0.9632048560723713,0.22728069511091603,-0.5638080775237548,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.533618774019729,-0.9218763887677367,-0.9632048560723713,-0.24650471595809992,-0.5638080775237548,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.5174851014949926,-1.1665361421375215,-0.9632048560723713,1.0580277172593266,-0.6574584707136332,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.9033738320142709,-0.4852177564455198,-0.18789712865838235,0.3813085812409375,0.22728069511091603,1.496500572653569,-0.9381672830370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.4852177564455198,-0.9218763887677367,-0.7101199737545719,-0.6845939659191759,-0.2828568979541197,-0.4449416063477287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.5142583669900453,-0.9218763887677367,-0.9632048560723713,0.5939776228561128,-0.6574584707136332,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.5013514289702562,0.5460821314509721,-0.9632048560723713,-1.304409126975217,-0.6574584707136332,-0.9381672830370894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.5013514289702562,-1.1665361421375215,-0.9632048560723713,-0.4509463659399357,-0.6574584707136332,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.4852177564455198,0.056762624711402455,-0.6310309480302596,-1.009104521445899,-0.0955561115743631,-0.9381672830370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.5013514289702562,0.30142237808118727,-0.9632048560723713,0.18509432289244176,-0.6574584707136332,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.5013514289702562,-0.4325568820281671,-0.9632048560723713,0.49337935064282845,-0.6574584707136332,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.06090423423681,-0.49973806171778257,-0.9218763887677367,-0.9632048560723713,-1.6938217936072848,-0.6574584707136332,-0.9381672830370894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.493284592707888,0.056762624711402455,-0.9632048560723713,-0.006366904868324786,-0.6574584707136332,-0.6915544446924091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.4852177564455198,-0.4325568820281671,-0.9632048560723713,-1.4244780325201045,-0.6574584707136332,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.4852177564455198,0.056762624711402455,-1.3586499846939326,0.45768318953488907,-1.3130112230427817,-0.9381672830370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.4852177564455198,-0.4325568820281671,-0.6863932660372782,-0.006366904868324786,-0.18920650476424153,-0.4449416063477287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.5820197915939382,-0.18789712865838235,-0.9632048560723713,0.15588837289503674,-0.47015768433387656,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.45295041139604697,0.056762624711402455,-0.9632048560723713,-0.13617112707901413,-0.7511088639035116,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.4852177564455198,0.30142237808118727,-0.6982566198959251,-1.615939260280871,-0.2828568979541197,-0.4449416063477287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.4464969423861524,-0.18789712865838235,-0.9632048560723713,0.9671647617118444,-0.7511088639035116,-0.6915544446924091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.43681673887131056,0.30142237808118727,-0.9632048560723713,-0.3568383048371857,-0.7511088639035116,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.43139582490299916,0.30142237808118727,-0.9632048560723713,-1.8138906991521724,-0.7511088639035116,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.42068306634657415,-0.4325568820281671,-0.9632048560723713,-1.009104521445899,-0.7511088639035116,-0.4449416063477287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.42068306634657415,-0.677216635397952,-0.9632048560723713,0.3181436506583983,-0.7511088639035116,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.42068306634657415,-0.18789712865838235,-0.9632048560723713,0.720536739511535,-0.7511088639035116,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.588313027569193,-0.42068306634657415,-1.1665361421375215,-0.9632048560723713,-0.006366904868324786,-0.7511088639035116,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.4852177564455198,0.7907418848207568,-0.9473870509275087,1.8693041060761342,-0.6574584707136332,-0.9381672830370894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.273252223124115,-0.5820197915939382,-0.18789712865838235,-0.25140362455356075,-1.4244780325201045,0.934598213514299,-0.4449416063477287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.40454939382183774,-0.18789712865838235,-0.9632048560723713,-0.08424943819473839,-0.7511088639035116,-0.6915544446924091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.4852177564455198,0.056762624711402455,-0.25140362455356075,-0.11670049374741058,0.466346247564907,-0.9381672830370894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.38841572129710134,-1.1665361421375215,-0.9632048560723713,-1.8138906991521724,-0.84475925709339,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.5820197915939382,-0.18789712865838235,-0.7575733891891593,-0.11670049374741058,-0.0955561115743631,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.38841572129710134,-0.4325568820281671,-0.9632048560723713,-0.08749454375000555,-0.84475925709339,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.06090423423681,-0.38841572129710134,0.056762624711402455,-0.9632048560723713,-0.2075634492948934,-0.84475925709339,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.4852177564455198,-0.18789712865838235,-0.3660827118538135,-1.615939260280871,0.2790454611851504,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.4852177564455198,-0.18789712865838235,0.8202526740108707,-1.4244780325201045,2.2457037181725954,-0.4449416063477287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.38841572129710134,-0.9218763887677367,-0.9632048560723713,-0.006366904868324786,-0.84475925709339,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.4852177564455198,0.056762624711402455,-0.884115830348059,-0.006366904868324786,-0.5638080775237548,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.38034888503473313,-0.677216635397952,-0.9632048560723713,0.5193401950849663,-0.84475925709339,-0.4449416063477287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.06090423423681,-0.38034888503473313,-1.1665361421375215,-0.9632048560723713,0.275957278439924,-0.84475925709339,-0.4449416063477287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.4852177564455198,0.30142237808118727,-1.3586499846939326,-0.33087746039504784,-1.3130112230427817,-0.6915544446924091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.3561483762476285,-0.4325568820281671,-0.9632048560723713,0.5453010395271042,-0.84475925709339,-0.9381672830370894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.3400147037228921,-0.4325568820281671,-0.9632048560723713,-0.13617112707901413,-0.84475925709339,-0.4449416063477287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.43681673887131056,-0.4325568820281671,-0.9632048560723713,0.275957278439924,-0.7511088639035116,-0.4449416063477287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.3400147037228921,-1.1665361421375215,-0.9632048560723713,0.49337935064282845,-0.84475925709339,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.5820197915939382,-0.4325568820281671,0.3813085812409375,-1.62891968250194,2.1520533249827176,-0.4449416063477287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.30774735867341935,0.30142237808118727,-0.9632048560723713,-0.33087746039504784,-0.9384096502832683,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.4852177564455198,-0.677216635397952,-0.1881324039741109,-1.62891968250194,0.5599966407547854,-0.6915544446924091,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.588313027569193,-0.5820197915939382,-0.18789712865838235,0.06495247834368839,1.6161858727652905,1.496500572653569,-0.9381672830370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.43078262534665396,-0.4852177564455198,-1.1665361421375215,-0.6310309480302596,-1.1421538492118555,-0.0955561115743631,-0.4449416063477287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.273252223124115,-0.4852177564455198,-0.677216635397952,-0.40958167600218526,-1.1421538492118555,0.18539506799527194,-0.9381672830370894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.29974505710115007,0.5460821314509721,-0.9632048560723713,0.5453010395271042,-0.9384096502832683,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.29161368614868294,0.5460821314509721,-0.9632048560723713,0.9639196561565773,-0.9384096502832683,-0.4449416063477287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.43078262534665396,-0.29161368614868294,0.7907418848207568,-0.9632048560723713,0.6978210006246642,-0.9384096502832683,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.4852177564455198,0.5460821314509721,-1.200471933245308,0.15588837289503674,-1.0320600434731466,-0.9381672830370894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7458434297917319,-0.2825465621897811,-0.18789712865838235,-0.9632048560723713,-0.9766534658932268,-0.9384096502832683,-0.9381672830370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9033738320142709,-0.2593463410992101,-0.677216635397952,-0.9632048560723713,-0.006366904868324786,-0.9384096502832683,-0.6915544446924091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
